"Inner_Iter",    "Time(sec)"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,     "Min DT"     ,     "Max DT"     ,     "Min CFL"    ,     "Max CFL"    ,     "Avg CFL"    ,      "Avg_c"     
        1373,      0.1599851573,      -6.782750897,      -4.052268454,      -4.668253219,        -1.1590128,      -10.28241441,   5.019064146e-07,   2.487141089e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1374,      0.1599722036,      -6.782793476,      -4.053103262,      -4.668586255,      -1.159043769,      -10.28134307,   5.019063983e-07,   2.487147526e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1375,      0.1599538164,      -6.782829462,      -4.053934778,      -4.668910416,      -1.159067449,      -10.28027307,   5.019063821e-07,   2.487153958e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1376,      0.1599323122,      -6.782859132,      -4.054761761,      -4.669225713,      -1.159084241,      -10.27920442,   5.019063658e-07,   2.487160386e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1377,      0.1599242433,      -6.782886776,      -4.055583751,      -4.669532659,      -1.159098618,      -10.27813713,   5.019063495e-07,    2.48716681e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1378,      0.1599103294,      -6.782916342,      -4.056400877,      -4.669832692,      -1.159114753,      -10.27707121,   5.019063332e-07,   2.487173231e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1379,        0.15990025,      -6.782950721,      -4.057212771,      -4.670125526,      -1.159135746,      -10.27600666,   5.019063169e-07,   2.487179647e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1380,       0.159884149,      -6.782991329,      -4.058019449,      -4.670410343,       -1.15916318,       -10.2749435,   5.019063007e-07,    2.48718606e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1381,       0.159882194,      -6.783038533,      -4.058821059,      -4.670686463,      -1.159197525,      -10.27388174,   5.019062844e-07,    2.48719247e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1382,      0.1598621278,      -6.783091917,      -4.059617765,      -4.670953368,      -1.159238408,      -10.27282139,   5.019062681e-07,   2.487198877e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1383,      0.1598771994,      -6.783150528,       -4.06040972,      -4.671210642,      -1.159284866,      -10.27176247,   5.019062518e-07,   2.487205281e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1384,      0.1598672155,      -6.783213162,      -4.061197035,      -4.671458034,      -1.159335642,      -10.27070497,   5.019062355e-07,   2.487211682e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1385,      0.1598661429,      -6.783278622,      -4.061979759,      -4.671695464,      -1.159389463,      -10.26964892,   5.019062192e-07,   2.487218079e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1386,      0.1598582946,       -6.78334592,      -4.062757878,      -4.671923043,      -1.159445257,      -10.26859432,   5.019062029e-07,   2.487224473e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
        1387,      0.1598508071,      -6.783414384,      -4.063531318,      -4.672141039,      -1.159502276,      -10.26754118,   5.019061866e-07,   2.487230863e-05,       38.98472381,       38.98472381,       38.98472381,       458.4520931
