"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        2410,      -6.719357186,      -3.956502965,      -4.732451872,      -1.282211699,      -8.244122953
          0,           0,        2411,      -6.719815313,      -3.957359012,      -4.733320014,      -1.282510887,      -8.244986091
          0,           0,        2412,      -6.720377123,      -3.958219458,      -4.733577607,      -1.282817252,      -8.245848787
          0,           0,        2413,      -6.720844819,      -3.959080323,      -4.733399607,      -1.283129536,      -8.246711031
          0,           0,        2414,      -6.721411506,      -3.959945957,         -4.732652,      -1.283444812,      -8.247572835
          0,           0,        2415,      -6.721878832,      -3.960812544,       -4.73152649,      -1.283761743,      -8.248434189
          0,           0,        2416,      -6.722440843,      -3.961684679,      -4.729905072,      -1.284077672,      -8.249295107
          0,           0,        2417,      -6.722898419,      -3.962558357,      -4.727986031,      -1.284391175,      -8.250155579
          0,           0,        2418,      -6.723446503,      -3.963438209,      -4.725660363,      -1.284699899,      -8.251015619
          0,           0,        2419,      -6.723885146,      -3.964320272,      -4.723130145,      -1.285002171,      -8.251875221
          0,           0,        2420,      -6.724410154,      -3.965209189,      -4.720298283,      -1.285296152,      -8.252734393
          0,           0,        2421,       -6.72482342,      -3.966101129,      -4.717359655,      -1.285581495,      -8.253593128
          0,           0,        2422,      -6.725322808,      -3.967001167,      -4.714215203,      -1.285857054,      -8.254451442
          0,           0,        2423,      -6.725708337,      -3.967905319,      -4.711055557,       -1.28612192,      -8.255309332
          0,           0,        2424,      -6.726178631,      -3.968818429,      -4.707784689,      -1.286375589,      -8.256166807
          0,           0,        2425,      -6.726533278,      -3.969736389,      -4.704585456,      -1.286617215,      -8.257023865
          0,           0,        2426,      -6.726972405,      -3.970664033,      -4.701362057,      -1.286847152,      -8.257880516
          0,           0,        2427,      -6.727281868,      -3.971593073,      -4.698288781,      -1.287058823,       -8.25873673
          0,           0,        2428,      -6.727682291,      -3.972533619,      -4.695259195,      -1.287261615,      -8.259592512
          0,           0,        2429,      -6.727984803,      -3.973484923,      -4.692435906,      -1.287460143,      -8.260447883
          0,           0,        2430,      -6.728376121,      -3.974447846,      -4.689717633,      -1.287649164,      -8.261302873
          0,           0,        2431,       -6.72864958,      -3.975416183,      -4.687253888,      -1.287825849,      -8.262157482
          0,           0,        2432,      -6.729008999,      -3.976394528,      -4.684941472,      -1.287993005,      -8.263011722
          0,           0,        2433,      -6.729256092,      -3.977378778,      -4.682923817,      -1.288151444,      -8.263865582
          0,           0,        2434,      -6.729597521,       -3.97837426,      -4.681093619,       -1.28830528,      -8.264719073
          0,           0,        2435,      -6.729833178,      -3.979376527,      -4.679585858,      -1.288454524,       -8.26557219
          0,           0,        2436,      -6.730168056,      -3.980390149,      -4.678289735,      -1.288602906,       -8.26642495
          0,           0,        2437,      -6.730400057,       -3.98141003,      -4.677334144,      -1.288749644,      -8.267277349
          0,           0,        2438,      -6.730734431,      -3.982440556,      -4.676606694,      -1.288898733,        -8.2681294
          0,           0,        2439,      -6.730969154,      -3.983476568,      -4.676230076,      -1.289049352,      -8.268981099
          0,           0,        2440,      -6.731310385,      -3.984522534,      -4.676089534,      -1.289205934,       -8.26983246
          0,           0,        2441,      -6.731556045,       -3.98557321,      -4.676305121,      -1.289367639,      -8.270683476
          0,           0,        2442,      -6.731912762,      -3.986632991,        -4.6767596,       -1.28953916,      -8.271534163
          0,           0,        2443,      -6.732177681,      -3.987696499,      -4.677569665,       -1.28971919,      -8.272384515
          0,           0,        2444,      -6.732557412,      -3.988768013,      -4.678614806,      -1.289912496,      -8.273234547
          0,           0,        2445,      -6.732848084,      -3.989841936,      -4.680011027,      -1.290117132,      -8.274084252
          0,           0,        2446,      -6.733256373,      -3.990922466,      -4.681633847,      -1.290337692,      -8.274933645
          0,           0,        2447,      -6.733577726,       -3.99200396,      -4.683597485,      -1.290571823,      -8.275782719
          0,           0,        2448,      -6.734019041,      -3.993090589,      -4.685773678,      -1.290824117,      -8.276631487
          0,           0,        2449,      -6.734374974,      -3.994176645,        -4.6882768,      -1.291091835,      -8.277479943
          0,           0,        2450,      -6.734852499,      -3.995266263,      -4.690974658,      -1.291379285,      -8.278328101
          0,           0,        2451,      -6.735245291,      -3.996353662,      -4.693982702,      -1.291683149,      -8.279175953
          0,           0,        2452,      -6.735760335,      -3.997442957,      -4.697163814,       -1.29200736,      -8.280023511
          0,           0,        2453,      -6.736190317,      -3.998528334,      -4.700634876,      -1.292348158,      -8.280870769
          0,           0,        2454,      -6.736742277,      -3.999613864,      -4.704253752,      -1.292709084,      -8.281717738
          0,           0,        2455,      -6.737207794,      -4.000693689,      -4.708139682,      -1.293085843,      -8.282564411
          0,           0,        2456,      -6.737793928,      -4.001771906,      -4.712144792,        -1.2934815,      -8.283410798
          0,           0,        2457,      -6.738291243,      -4.002842649,       -4.71639135,      -1.293891397,      -8.284256891
          0,           0,        2458,      -6.738906877,      -4.003910041,      -4.720725286,      -1.294318115,      -8.285102701
          0,           0,        2459,      -6.739430395,      -4.004968227,      -4.725272646,      -1.294756691,      -8.285948219
          0,           0,        2460,      -6.740069189,       -4.00602139,      -4.729872897,      -1.295209249,      -8.286793456
          0,           0,        2461,      -6.740611983,      -4.007063731,      -4.734656676,       -1.29567065,        -8.2876384
          0,           0,        2462,      -6.741266502,      -4.008099521,      -4.739456635,      -1.296142558,      -8.288483059
          0,           0,        2463,      -6.741820623,      -4.009123026,      -4.744408884,      -1.296619726,      -8.289327424
          0,           0,        2464,      -6.742482384,      -4.010138578,      -4.749339363,      -1.297103361,      -8.290171503
          0,           0,        2465,      -6.743038933,      -4.011140484,      -4.754390688,      -1.297588289,      -8.291015283
          0,           0,        2466,      -6.743698732,      -4.012133151,      -4.759382508,      -1.298075365,      -8.291858772
          0,           0,        2467,      -6.744246626,      -4.013110441,      -4.764465074,      -1.298559074,      -8.292701955
          0,           0,        2468,      -6.744891278,      -4.014076671,      -4.769450638,      -1.299039675,      -8.293544831
          0,           0,        2469,       -6.74542454,       -4.01502803,      -4.774498934,      -1.299514595,      -8.294387392
          0,           0,        2470,      -6.746053054,      -4.015968351,      -4.779416273,       -1.29998285,      -8.295229646
